207	13320	1
207	3011	1
207	15889	1
207	7922	1
207	12388	1
207	11046	1
207	11619	1
207	15326	1
207	10653	1
207	14207	1
207	2524	1
207	13155	1
207	12938	1
207	13170	1
207	15170	1
207	9791	1
207	7992	1
207	14285	1
208	10462	1
208	557	1
208	9812	1
208	9433	1
208	2506	1
208	13657	1
209	11447	1
210	9090	1
210	13393	1
210	1168	1
210	10362	1
210	14088	1
210	15561	1
210	7235	1
210	15561	1
210	7880	1
211	32	1
211	32	1
211	32	1
211	10462	1
212	6580	1
212	16002	1
214	13706	1
214	5924	1
214	16173	1
214	7122	1
214	10801	1
214	11997	1
214	9281	1
214	11997	1
214	11963	1
215	24	1
216	339	1
217	10337	1
217	10702	1
218	2572	1
218	1391	1
218	1391	1
218	1125	1
218	1328	1
220	11955	1
220	13912	1
221	9893	1
221	14622	1
221	10125	1
221	11293	1
221	14154	1
221	2309	1
221	11112	1
221	15872	1
221	9431	1
221	3702	1
222	12406	1
222	14957	1
222	3107	1
223	7820	1
223	2618	1
223	2060	1
223	10155	1
223	13996	1
226	3119	1
226	11015	1
227	10462	1
227	10177	1
227	8427	1
227	9308	1
227	5075	1
227	14218	1
227	10177	1
228	10462	1
228	15932	1
228	13242	1
228	4396	1
228	8928	1
228	10462	1
229	9796	1
229	13545	1
229	14616	1
229	9570	1
229	16011	1
229	3422	1
229	6255	1
229	16168	1
229	4131	1
229	2596	1
229	7814	1
230	12857	1
230	12561	1
230	8953	1
230	9269	1
230	12857	1
230	12561	1
230	4521	1
230	12553	1
230	9762	1
230	15981	1
230	12123	1
230	5536	1
230	9647	1
230	7827	1
230	9325	1
230	15293	1
231	4164	1
231	16011	1
231	11134	1
231	2197	1
231	15285	1
231	11015	1
231	9756	1
231	7441	1
231	16216	1
231	11502	1
231	7348	1
231	8312	1
231	9396	1
231	12695	1
231	2273	1
231	10222	1
231	1961	1
231	3109	1
231	5482	1
231	5988	1
231	7111	1
231	1618	1
231	5134	1
231	7218	1
231	11656	1
231	11150	1
231	9687	1
231	10913	1
231	1195	1
231	13395	1
231	2273	1
231	4116	1
231	9396	1
231	12597	1
231	9417	1
231	4434	1
231	5613	1
231	12750	1
231	2439	1
231	2306	1
231	3393	1
231	4554	1
231	10459	1
231	2703	1
231	15254	1
231	16157	1
231	13428	1
231	211	1
231	9518	1
231	11040	1
231	4154	1
231	13351	1
231	12757	1
231	11221	1
231	7583	1
231	1327	1
231	11424	1
231	13424	1
231	15285	1
231	8937	1
231	11483	1
231	3919	1
231	14353	1
231	2094	1
231	16040	1
231	15427	1
231	6454	1
231	4332	1
231	14629	1
231	6840	1
231	15611	1
231	11544	1
231	375	1
231	6740	1
231	4308	1
231	12591	1
231	16011	1
231	14263	1
231	11134	1
231	10773	1
231	10058	1
231	5280	1
231	9810	1
231	2602	1
231	5070	1
231	15285	1
231	10769	1
231	4463	1
231	14353	1
231	9396	1
231	6255	1
231	10058	1
231	4024	1
232	417	1
232	4512	1
233	9821	1
234	10952	1
234	9122	1
234	976	1
234	5862	1
234	440	1
234	14591	1
234	7805	1
234	4295	1
234	4221	1
234	12934	1
234	1296	1
234	9608	1
234	10767	1
234	3878	1
234	12831	1
234	4158	1
234	15034	1
234	7111	1
234	3166	1
234	1547	1
234	5001	1
234	10721	1
234	13645	1
234	7793	1
234	12042	1
234	11502	1
234	9148	1
234	4058	1
235	593	1
235	14677	1
235	12386	1
235	5837	1
235	3855	1
235	10767	1
235	1547	1
235	14626	1
235	3855	1
235	2664	1
235	944	1
235	3175	1
235	5012	1
235	13214	1
235	14176	1
235	9090	1
235	8387	1
235	7714	1
235	12118	1
235	593	1
235	14677	1
235	13573	1
235	4390	1
235	7387	1
235	14677	1
235	9362	1
235	13275	1
235	2602	1
235	10801	1
236	5173	1
236	2618	1
237	13274	1
237	11142	1
237	13274	1
237	1770	1
237	13188	1
237	11788	1
238	242	1
238	15831	1
239	7558	1
241	3750	1
241	327	1
241	14169	1
241	4058	1
242	238	1
242	2385	1
242	2377	1
242	1301	1
242	5139	1
242	2427	1
242	5708	1
242	14203	1
242	3881	1
242	10145	1
242	12809	1
242	13657	1
242	6773	1
242	1679	1
242	12396	1
244	2608	1
244	8134	1
244	8410	1
245	12350	1
245	9864	1
245	9268	1
245	10749	1
245	9133	1
245	13394	1
245	15342	1
245	3154	1
246	59	1
247	6207	1
247	12525	1
248	15490	1
248	15780	1
248	7701	1
248	1153	1
248	5704	1
248	6157	1
248	15386	1
248	5317	1
248	1201	1
248	8066	1
248	14220	1
248	8271	1
248	15490	1
248	13362	1
248	5340	1
248	13362	1
248	15780	1
248	7701	1
248	10945	1
248	339	1
248	5704	1
248	14207	1
248	3928	1
248	15688	1
248	7340	1
248	3416	1
248	11619	1
248	10951	1
248	5339	1
248	7139	1
248	13680	1
248	11955	1
248	6523	1
248	4565	1
248	15490	1
248	14080	1
248	1097	1
248	5704	1
248	15490	1
248	9570	1
248	14752	1
248	7340	1
248	10531	1
248	1490	1
248	3930	1
248	6157	1
248	5220	1
248	4891	1
248	5317	1
248	15386	1
248	6513	1
248	1097	1
248	5704	1
248	5704	1
248	1097	1
248	11955	1
248	15406	1
248	7767	1
248	6830	1
248	3322	1
248	12396	1
248	14207	1
248	15406	1
248	7767	1
248	6830	1
248	13479	1
248	1679	1
248	11355	1
248	15719	1
248	2007	1
248	9856	1
248	12274	1
248	8882	1
248	11619	1
248	6692	1
248	14479	1
248	14846	1
248	1409	1
248	7139	1
249	7909	1
249	11870	1
249	2098	1
251	2063	1
251	2063	1
251	5924	1
251	786	1
251	13302	1
251	15023	1
251	12021	1
251	627	1
251	7654	1
251	8542	1
251	245	1
251	2094	1
251	9088	1
252	3159	1
253	3167	1
253	5060	1
253	13126	1
253	6635	1
253	657	1
253	9672	1
253	1362	1
253	15826	1
253	12508	1
253	5513	1
253	14849	1
253	7500	1
254	15340	1
255	3869	1
256	12265	1
257	9871	1
257	12571	1
257	8813	1
258	16153	1
258	9782	1
258	1579	1
258	9223	1
258	12404	1
258	11260	1
258	16099	1
258	74	1
258	11510	1
258	2925	1
258	9223	1
258	12404	1
258	7701	1
258	2377	1
258	13319	1
258	15094	1
258	16168	1
258	4388	1
258	12626	1
258	11121	1
258	134	1
259	15690	1
259	1797	1
259	13268	1
259	2756	1
259	13344	1
259	5678	1
259	11850	1
259	6619	1
259	11498	1
259	5097	1
259	9408	1
259	1499	1
259	6604	1
261	4799	1
261	4799	1
261	11383	1
261	11383	1
261	13665	1
261	4799	1
262	5794	1
262	704	1
262	12431	1
262	12768	1
262	5633	1
262	787	1
262	4002	1
262	1985	1
262	11989	1
262	15719	1
262	4213	1
262	5794	1
262	11242	1
262	11989	1
262	13231	1
262	5794	1
263	2377	1
263	14757	1
263	5015	1
263	8430	1
263	9799	1
263	11619	1
263	15533	1
263	14464	1
263	5422	1
263	5885	1
264	12638	1
264	10341	1
264	7866	1
264	13677	1
264	10760	1
265	10425	1
265	10425	1
266	11264	1
266	5183	1
267	11852	1
267	6435	1
268	3977	1
268	2421	1
268	6835	1
268	13809	1
268	368	1
268	3896	1
268	3111	1
269	2445	1
269	2445	1
269	7257	1
269	13067	1
269	182	1
269	13254	1
269	13043	1
269	10726	1
269	6781	1
269	3869	1
269	10726	1
270	13938	1
270	13938	1
270	13938	1
270	5390	1
270	8485	1
270	311	1
270	15156	1
270	15611	1
270	6580	1
270	15156	1
270	15611	1
270	13938	1
271	12118	1
272	2682	1
272	15711	1
272	14364	1
274	4058	1
274	4058	1
274	14138	1
274	10462	1
275	11863	1
275	7233	1
275	11648	1
276	14449	1
276	8950	1
276	2151	1
276	2700	1
276	2427	1
276	10706	1
276	3512	1
276	14195	1
276	975	1
276	15764	1
276	13393	1
276	10341	1
276	13242	1
276	10362	1
276	3807	1
276	5632	1
276	837	1
277	14633	1
278	10014	1
279	12005	1
279	14967	1
279	15927	1
279	8380	1
279	14892	1
279	10990	1
279	5642	1
279	12063	1
280	3922	1
280	8579	1
280	8627	1
280	14981	1
280	15247	1
281	5676	1
281	10867	1
281	3340	1
281	12064	1
281	13563	1
281	6938	1
282	2926	1
282	2730	1
282	11307	1
284	6835	1
284	3902	1
284	8974	1
284	5085	1
284	6938	1
284	10058	1
284	8553	1
284	9016	1
284	290	1
284	15913	1
284	6222	1
284	6024	1
284	12386	1
284	10864	1
284	14579	1
285	13545	1
285	6545	1
285	12543	1
285	6669	1
285	3402	1
285	11533	1
285	7793	1
285	11340	1
285	13275	1
285	13275	1
286	9311	1
286	10462	1
287	4070	1
287	11533	1
287	13275	1
287	16011	1
287	11529	1
287	16011	1
287	9290	1
287	6938	1
287	13469	1
287	7714	1
287	7550	1
287	3758	1
287	16011	1
287	3896	1
287	9885	1
287	12517	1
287	3922	1
287	1782	1
287	11533	1
288	11251	1
288	10431	1
288	14246	1
288	14246	1
288	15329	1
288	11469	1
288	12439	1
288	12043	1
288	14246	1
289	15749	1
289	5805	1
290	2127	1
290	1961	1
290	9016	1
290	284	1
290	5117	1
290	14088	1
290	928	1
290	6031	1
290	1395	1
290	11858	1
290	8826	1
290	11808	1
290	2965	1
290	5012	1
291	8844	1
291	8600	1
291	13318	1
291	15760	1
291	13577	1
291	5689	1
291	4814	1
291	3175	1
291	15326	1
291	4539	1
291	627	1
291	11121	1
291	11529	1
291	14669	1
291	7358	1
291	4865	1
291	15326	1
293	14148	1
293	6963	1
293	12021	1
294	11823	1
294	11692	1
295	295	1
295	14828	1
295	4058	1
295	5967	1
295	15268	1
295	14311	1
295	7440	1
295	947	1
295	182	1
295	14363	1
295	7701	1
295	3966	1
295	1007	1
295	8453	1
295	10822	1
295	9209	1
295	14293	1
295	11483	1
295	14686	1
295	13491	1
295	9308	1
295	12295	1
295	6230	1
295	8542	1
296	15620	1
296	4339	1
296	5424	1
296	15614	1
296	14126	1
296	14607	1
296	13421	1
297	15613	1
298	11243	1
298	12711	1
300	5527	1
300	10665	1
301	6031	1
301	16217	1
301	10653	1
301	7855	1
301	13320	1
301	4480	1
301	10653	1
301	16217	1
301	15132	1
301	10630	1
301	480	1
301	11892	1
301	10462	1
303	14472	1
303	4058	1
303	13006	1
303	13453	1
303	15798	1
303	9881	1
303	13678	1
306	14613	1
306	15666	1
306	963	1
306	14613	1
306	13162	1
307	4442	1
307	8493	1
307	8227	1
307	8974	1
307	12386	1
307	8690	1
307	8485	1
307	14857	1
307	15052	1
307	14784	1
307	13706	1
307	11379	1
307	14857	1
307	15649	1
307	3119	1
307	2671	1
307	4388	1
307	12140	1
307	15326	1
307	16153	1
307	13275	1
307	7644	1
307	8189	1
307	12140	1
307	15326	1
307	4388	1
307	16153	1
307	14857	1
307	15649	1
307	1938	1
307	2831	1
307	7025	1
308	6104	1
308	11169	1
308	13369	1
308	14339	1
308	4313	1
308	16054	1
309	6635	1
310	1048	1
310	7698	1
310	7701	1
311	2504	1
312	3279	1
312	14328	1
312	14195	1
313	14592	1
313	11539	1
313	2732	1
313	5690	1
314	11056	1
314	14669	1
314	9133	1
314	1297	1
314	6296	1
314	14622	1
314	10187	1
314	8430	1
314	12331	1
314	2048	1
314	3376	1
314	9645	1
314	8703	1
314	13678	1
314	8125	1
314	2524	1
314	9893	1
314	11056	1
314	1980	1
314	14999	1
314	12823	1
314	4897	1
314	10317	1
314	3639	1
314	8973	1
314	14669	1
314	14622	1
314	2048	1
315	15979	1
315	12042	1
316	14980	1
316	5569	1
316	6934	1
317	10462	1
318	12118	1
318	3487	1
318	8974	1
318	13159	1
319	10125	1
319	7063	1
319	6627	1
319	2320	1
319	708	1
319	4113	1
321	9124	1
322	14178	1
322	5880	1
322	13309	1
324	10095	1
324	14330	1
324	15163	1
324	14662	1
324	8769	1
324	12183	1
325	15677	1
325	15509	1
325	8086	1
325	15677	1
327	10462	1
327	6124	1
327	12655	1
327	3750	1
327	241	1
327	12655	1
327	6124	1
327	4167	1
327	4131	1
327	2687	1
327	13384	1
327	10462	1
328	15178	1
328	5548	1
328	5548	1
330	9538	1
330	10353	1
330	11286	1
330	11533	1
331	14427	1
332	14785	1
334	10885	1
335	1253	1
335	6738	1
335	2852	1
335	14537	1
336	10462	1
336	4246	1
338	1874	1
338	3934	1
338	7714	1
338	1874	1
339	8813	1
339	6049	1
339	2852	1
339	15533	1
339	10919	1
339	15688	1
339	4131	1
339	15575	1
339	13214	1
339	4131	1
339	1929	1
339	2852	1
339	3903	1
339	8723	1
339	1071	1
339	11190	1
339	8813	1
339	2007	1
339	7016	1
339	10827	1
339	2305	1
339	8813	1
339	2506	1
339	10832	1
339	4494	1
339	3869	1
339	8060	1
339	3869	1
339	1980	1
340	14421	1
340	2385	1
340	14060	1
340	992	1
340	2831	1
340	2965	1
340	14908	1
340	5488	1
340	14421	1
341	10423	1
341	3337	1
341	7868	1
341	10187	1
341	8969	1
342	5264	1
342	3799	1
342	3545	1
344	787	1
344	15763	1
344	10783	1
344	2004	1
345	3771	1
345	583	1
345	13184	1
345	2028	1
345	15987	1
345	415	1
345	3771	1
345	11681	1
345	583	1
345	9704	1
345	583	1
345	1547	1
346	7079	1
346	8055	1
346	13034	1
346	8010	1
346	14330	1
346	11242	1
346	10425	1
346	8452	1
346	8452	1
346	9821	1
347	5818	1
347	3758	1
347	10462	1
350	7827	1
350	15182	1
350	7827	1
350	7714	1
352	9881	1
352	1097	1
353	8099	1
353	8099	1
354	11061	1
354	11338	1
354	3175	1
354	3869	1
354	4458	1
354	11338	1
354	1848	1
354	5414	1
354	12939	1
354	6108	1
354	11232	1
354	11947	1
354	6108	1
354	15740	1
354	3112	1
354	4458	1
354	9805	1
354	11338	1
354	6108	1
355	493	1
355	15972	1
356	12388	1
356	2309	1
357	2852	1
357	13320	1
357	14592	1
357	10032	1
357	6737	1
357	5598	1
357	6131	1
357	8295	1
357	9128	1
357	12817	1
357	2055	1
357	11504	1
357	10531	1
357	3416	1
357	14756	1
357	9237	1
357	6830	1
357	4749	1
357	6419	1
357	6255	1
357	7009	1
357	14207	1
357	7340	1
357	2714	1
357	12816	1
357	6419	1
357	6154	1
357	11955	1
357	185	1
357	1829	1
357	1157	1
358	2439	1
358	9914	1
358	3117	1
358	6179	1
358	14444	1
358	15649	1
358	4817	1
358	2643	1
358	12801	1
358	6963	1
359	6594	1
359	11365	1
359	6006	1
359	9813	1
362	13393	1
362	5002	1
362	13393	1
362	13393	1
362	14882	1
364	2427	1
